word.freq.make	word.freq.address	word.freq.all	word.freq.3d	word.freq.our	word.freq.over	word.freq.remove	word.freq.internet	word.freq.order	word.freq.mail	word.freq.receive	word.freq.will	word.freq.people	word.freq.report	word.freq.addresses	word.freq.free	word.freq.business	word.freq.email	word.freq.you	word.freq.credit	word.freq.your	word.freq.font	word.freq.000	word.freq.money	word.freq.hp	word.freq.hpl	word.freq.george	word.freq.650	word.freq.lab	word.freq.labs	word.freq.telnet	word.freq.857	word.freq.data	word.freq.415	word.freq.85	word.freq.technology	word.freq.1999	word.freq.parts	word.freq.pm	word.freq.direct	word.freq.cs	word.freq.meeting	word.freq.original	word.freq.project	word.freq.re	word.freq.edu	word.freq.table	word.freq.conference	char.freq.semi	char.freq.lparen	char.freq.lbrack	char.freq.bang	char.freq.dollar	char.freq.hash	capital.run.length.average	capital.run.length.longest	capital.run.length.total	spam	rgroup
0	1.78	0	0	0	0	0	0	0	1.78	0	3.57	0	0	0	0	0	0	8.92	0	1.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78	0	0	0	0	0	1.78	0	0	0	0	0	0	0	0	0	2.388	21	43	non-spam	26
0.36	0	0.73	0	0	0	0	0	0	0.73	0	0.73	0	0	0	0	0	0	3.3	0	0	0	0	0	0.73	1.1	0	0.73	0.36	0.36	0	0	0	0	0.36	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0.231	0	0	0	0	2.482	16	144	non-spam	5
1.49	0	0	0	0	0	0	0	0	0	0	1.49	0	0	0	0	0	0	4.47	0	1.49	0	0	0	0	1.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49	0	0	0	0	0	0	0	0	0	0	1.933	8	29	non-spam	97
0	0	0	0	0	0	0	0	0	0.69	0	2.09	0	0	0	0	0	0	4.19	0	0.69	0	0	0	1.39	3.49	0	1.39	0.69	0.69	0	0	0	0	0.69	1.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0.281	0	0	0.093	0	2.744	12	129	non-spam	24
0.16	0	0.32	0	0	0.16	0	0	0	0.16	0	1.44	0	0	0	0.16	0	0	3.21	0	0.96	0	0	0	0.16	0.16	0	0	0.16	0.16	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0.64	0	0	0	0.32	0.185	0.318	0	0.079	0	0.053	1.695	36	290	non-spam	49
0	0	0	0	0	0	0	0	0	1.02	0	1.02	0	0	0	0	0	0	5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04	0	0	0	0	0.309	0.154	0	0.154	0	0	3.304	48	76	non-spam	45
0	0	2.32	0	0	0	0	0	0	2.32	0	0	0	0	1.16	0	0	0	2.32	0	0	0	0	0	0	2.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16	0	1.16	0	0	0	0	0.204	0	0	0	0	1.75	11	35	non-spam	50
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72	0	0	0	0	0	0.72	0.72	0	2.17	0	0	0	0	0	0	1.44	0	0	0	0	0	0	0	0	0.72	0	0	0.72	0	0	0.204	0	0.306	0.102	0	2.538	22	99	non-spam	45
0	0.56	0	0	0	0	0	0	0	0	0	0.56	0	0	0	0	0	0	2.27	0	0	0	0	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56	0.56	0	0	0	0	0.099	0	0	0	0.099	1.035	2	29	non-spam	59
0	0	0	0	0	0	0	0	0	0	0	0.67	0	0	0	0	0	0	4.05	0	2.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67	0	0.67	0	0	0	0	0.679	0	0	0	0	1.636	6	72	non-spam	10
0	0	0	0	3.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.307	5	17	non-spam	99
0	0.8	0	0	0.6	0	0	0.2	0	0.2	0	0	0	0	0	1.8	0	2.2	1.8	0	2.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.2	0	0	0	0	0	0.06	0	0	2.533	43	228	non-spam	45
0	0.37	0.37	0	0.09	0.09	0	0.37	0	0	0	0.28	0.28	0	0	0.84	0.09	0.56	2.72	0	2.16	0	0.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0.18	0	0	0	0	0.056	0	0.142	0.071	0.014	1.934	19	383	non-spam	45
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76	0	0	0	0	0	0	0	0	0	1.571	3	11	non-spam	16
2.27	0	0	0	0	0	0	0	0	2.27	0	0	0	0	0	0	0	0	2.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27	0	0	0	0	0	2.27	0	0	0	0	0	0	0	0	0	1.2	3	12	non-spam	92
4	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168	0	0.168	0	0	1.459	10	54	non-spam	46
0	0	0	0	0.48	0	0	0	0	0	0	0.48	0	0	0	0	0	0	0.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.084	9	123	non-spam	92
0	0	0.37	0	1.13	0	0	0	0	0.75	0	1.13	0	0	0	0	0	0	2.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37	0	0	0	0	0	0	0	0	0	0	1.264	4	43	non-spam	53
0	0	1.98	0	0.99	0	0	0	0	0	0	1.98	0	0	0	0	0	0	4.95	0	0.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0	1.98	0	0	0	0	0	0	0	0	0	0	0	0	1.222	4	22	non-spam	40
0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	2	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.271	0	0	1.057	2	37	non-spam	37
0	0	0	0	0	0	0	0	0	0.88	0	0	0	0	0	0	0	0	1.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88	0	0.88	0	0	0	0	0	0	1.76	0	0	0	0.157	0	0.157	0	0	2	15	84	non-spam	21
0	0	0.51	0	0.17	0	0	0	0	0	0	0.34	0	0	0	0	0	0	2.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064	0	0.064	0	0	3.587	55	226	non-spam	25
0	0	0.46	0	0	0	0	0	0	0	0	0.46	0	0	0	0	0	0	3.7	0	0	0	0	0.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46	0	0	0	0	0.094	0	0.473	0	0	2.5	24	40	non-spam	52
0	0	0.36	0	0.09	0	0	0	0	0	0	0	0.09	0	0	0	0	0.18	4.24	0	1.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0.99	0	0	0.072	0.116	0	0.188	0	0	1.302	9	297	non-spam	53
0	0	3.61	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	3.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0.12	0	0.12	1.96	9	49	non-spam	45
0	0.82	0	0	0	0	0	0	0	1.24	0	0	0	0	0	0	0	0	1.65	0	0	9.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.149	0	0	0.07	0	0.562	7.416	43	356	non-spam	63
0	0	0	0	0	0	0	0	0	2.77	0	0	0	0	0	0	0	0	2.77	0	5.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77	0	0	0	0	0	0	0.438	0	0	1.214	3	17	non-spam	38
0	9.52	0	0	0	0	0	0	0	4.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76	0	0	0	0	0	0	0	0	0	1	1	10	non-spam	75
0	0.27	0	0	0	0	0	0	0	0.27	0	0	0	0	0	0	0	0	1.94	0	0	8.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.23	0	0	0.048	0	0.482	5.802	43	412	non-spam	10
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63	0	0	0	0	0	0	0	0	0	1	1	12	non-spam	38
0	0	0.71	0	0	0	0	0	0	0	0	0.71	0.71	0	0	0	0	0	0.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121	0	0.243	0	0	1	1	31	non-spam	66
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04	0	0	9.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.187	0	0	0.141	0	0.425	6.51	43	319	non-spam	48
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86	0	0	6.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43	0	0	0	0	0	0	0	0	0.43	0	0	3.885	0	0	0.073	0	0.439	5.754	43	328	non-spam	90
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37	0	0	2.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37	0	0	3.024	0.059	0	0.059	0	0.237	5.016	43	311	non-spam	61
0	0	0.22	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0	0	1.11	0	0.22	7.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0	3.125	0	0	0.24	0	0.28	5.397	43	448	non-spam	9
0	0	0	0	0	0.42	0	0	0	0	0	0.84	0	0	0	0	0	0	2.1	0	0	6.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42	0	0	0	0	0	0	0	0	0	4.123	0	0	0.073	0	0.441	6.186	43	266	non-spam	0
0	0	0	0	0	0	0	0	0	0	0	1.63	0	0	0	0	0	0	6.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63	0	0	0	0	0	0	0	0	0	1.333	4	20	non-spam	16
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	1.076	3	28	non-spam	38
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.37	0	0.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116	0	1.419	5	44	non-spam	35
0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	9	non-spam	0
0	0	3.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7	0	0	0	0	0	0	0	0	0	1	1	9	non-spam	99
0	0	0	0	0	0	0	0	0	0	0	0.76	0	0	0	0	0	0.76	1.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133	0	0.266	0	0	1	1	23	non-spam	43
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.19	0	4.87	0	0	9.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7	non-spam	18
0	0	0	0	0	0	0	0	0	0	0	3.33	0	0	0	0	0	0	3.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33	0	3.33	0	0	0	0	0	0	0	0	0	1.142	3	16	non-spam	18
0	0	0	0	0	0	0	0	0	0	0.24	0.72	0.24	0	0	0	0.24	0	0.72	0.24	2.16	0	0.48	0	0	0	0	0	0	0	0	0	0	0	0.24	0	0	0	0	0	0	0	0	0	0	0.24	0	0	0	0.447	0	0.122	0.285	0	3.714	19	286	non-spam	22
0	0	0.91	0	0.3	0	0	0	0	0	0	0.3	0.3	0	0	0	0	0	1.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.3	0	0	0	0	0	0	0	0	1.505	14	128	non-spam	7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38	0	0	0	0	0	0	0	0	1.38	0	0	0	0	0	0.208	0	0	2.655	15	77	non-spam	36
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	10	non-spam	85
0	1.25	0	0	0	0	0	0	0	0	0	2.81	0	0	0	0	0	1.56	0.93	0	0.31	0	0	0	0	0	0	0	0	0	0	0.31	0	0	0	0.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0.164	0	0.109	0.054	0	2.193	18	136	non-spam	39
0	0.22	0	0	0.22	0	0	0	0	0	0	1.36	0	0	0	0	0	1.59	0.91	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.326	0	0.285	0	0	2.043	31	141	non-spam	58
0.51	0	0.51	0	1.53	0	0	0	0	0.51	0	0.51	0	0	0	0	0	0	1.02	0	0	0	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51	0.51	0	0	0.079	0	0	0	0	1.442	8	75	non-spam	21
0	0	0.34	0	0.34	0	0	0	0	0	0	1.37	1.37	0	0	0	0	0.34	2.74	0	1.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34	0	0	0	0.232	0	0.406	0	0	1.425	6	77	non-spam	52
0.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.377	0	0	1	1	33	non-spam	87
0	0	0	0	0	0	0	0	0	1.28	0	0	0	0	0	0	0	0	2.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28	0	0	0	0	0	0	0	0	0	0	0	0	0.232	0	0	1.296	8	35	non-spam	72
0	0	2.12	0	1.06	0	0	0	0	0	0	2.12	0	0	0	0	0	0	5.31	0	1.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06	0	0	2.12	0	0	0	0	0	0	0	0	0	0	0	0	1.238	4	26	non-spam	63
0.26	0	0.26	0	0.52	0	0	0	0	0.26	0	0.26	0	0	0	0.26	0	0	1.31	0	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038	0	0.038	1.541	12	202	non-spam	32
0	0	0	0	0	0	0	0	0	0	0	0.69	0	0	0	0.69	0	0	2.79	0	0.69	0	0	0	2.09	0	0	0	0	1.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.69	1.39	0	0	0	0.221	0	0	0	0	2.184	12	83	non-spam	52
0	0	0	0	0.54	0	0	0	0	0	0.54	1.09	0	0	0	0	0	0	3.82	0	0	0	0	0	2.18	2.18	0	0.54	0	1.09	0	0	0	0	0.54	0	0	0	0	0	0	0	0.54	0	0.54	0	0	0	0	0.087	0	0	0	0	3.533	34	159	non-spam	48
0	0	0	0	0	0	0	0	0	1.25	0	1.25	0	0	0	0	0	0	2.5	0	1.25	0	0	0	1.25	1.25	0	0	0	0	0	0	0	0	0	0	0	0	1.25	0	0	0	0	0	1.25	1.25	0	0	0	0	0	0	0.204	0	2.45	15	49	non-spam	90
0	0	0.55	0	0	0	0	0	0.55	0	0	0	0.55	0	0	0.55	0	0.55	0	0	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093	0	0.563	0	0	2.928	55	82	non-spam	60
0	0	0	0	0	0	0	0	0	0	0	0	0.54	0	0	0.54	0.54	0	1.63	0	0.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54	0	0.54	0	0	0	0	0	0.407	0	0	2.038	14	53	non-spam	57
0	0	2.27	0	0	0	0	0	0	0	0	2.27	0	0	0	1.13	0	1.13	2.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13	0	0	0	0.143	0	0	0	0	8.761	77	184	non-spam	40
0	0	0	0	0	0	0	0	0	0	0	0.92	0	0	0	0	0	0.92	3.7	0	0.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92	1.85	0	0	0	0.295	0	0	0	0	2.535	12	71	non-spam	22
0	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0	0	0	0	5.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0	0.191	0	0	0.766	0	0	1	1	18	non-spam	17
0.12	0	0.12	0	0	0	0	0	0	0	0.12	0.38	0	0	0	0	0.12	0	1.78	0	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	0.25	0	0	0.12	0.63	0	0	0.018	0.074	0	0.055	0	0.018	3.08	63	419	non-spam	15
0.11	0	0.33	0	0	0	0	0	0	0.11	0	0.45	0	0	0	0.11	0.11	0	2.81	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0.22	0	0	0.33	0.56	0	0	0.017	0.136	0	0.051	0	0.017	2.944	63	427	non-spam	34
0	0.6	0	0	0.6	0	0	0	0	2.43	0	0.6	0	0	0	0	0	0	1.82	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21	0	0	0	1.82	0	0	0	0.271	0	0	0	0.09	6.09	71	201	non-spam	11
0	0.6	0	0	0.6	0	0	0	0	2.43	0	0.6	0	0	0	0	0	0	1.82	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21	0	0	0	1.82	0	0	0	0.271	0	0	0	0.09	6.09	71	201	non-spam	9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63	5.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.625	3	13	non-spam	26
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.28	0	7.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.14	0	0	0	0	0	0	0	0	0	1	1	3	non-spam	84
0	0	0	0	0	0	0	0	0	0.33	0	0	0	0	0	0	0	0	2.34	0	0.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33	0.33	0	0	0	0.06	0	0.302	0	0	1.562	14	100	non-spam	93
0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1	0	0	0	0	0	0	0.633	0	0	1.386	11	61	non-spam	60
0	0	0	0	0	0.77	0	0	0	0	0	0	0	0	0	0	0	0	7.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156	0	0.312	0	0	1.08	2	27	non-spam	30
0	0	0.26	0	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0.52	1.56	0	1.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52	0	0	0	0.26	0	0	0	0	0.26	0	0	0	0.753	0.113	0	0.037	0.037	0	1.797	20	169	non-spam	76
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	non-spam	83
0	0.34	0	0	0.68	0	0.68	0	0	0.34	0.34	0	0	0	0	0.34	0	1.36	3.42	0	2.73	0	0	0	0	0	0	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0.34	0	0	0	0	0	0.048	0.048	0	1.405	15	97	non-spam	23
0	0	0.59	0	0.29	0.59	0.59	0.29	0	0.29	0.29	0	0	0	0	0	0	0.89	3.58	0	1.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0.29	0	0	0.088	0	0	0.044	0.132	0	1.592	15	121	non-spam	70
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.66	0	0	0	0.675	0	0	0	0	1	1	4	non-spam	2
0.06	0	0.32	0	0	0	0	0	0	0.06	0	0.06	0.06	0	0	0	0	0.06	2.79	0	1.1	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0.06	0.19	0	0	0.317	0.035	0	0.093	0	0	1.11	9	261	non-spam	70
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.69	7.69	0	0	0	0.775	0	0	0	0	1	1	5	non-spam	77
0	0	0.6	0	0	0	0	0	0	0	0	0.43	0.08	0	0	0	0	0	3.02	0	1.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0.51	0	0	0	0	0.083	0	0.099	0	0	1.329	18	214	non-spam	38
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.56	0	0	0	0	0	0	0	0	7.69	0	0	0	0.395	0	0	0	0	3	18	39	non-spam	82
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.88	0	0	0	0	0	0	0	0	1	1	7	non-spam	82
0	1.57	1.18	0	0	0	0	0	0	2.36	0	0.78	0	0	0	0	0	0	0.39	0	0	6.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.151	0.203	0	0.271	0	0.067	5.689	30	330	non-spam	72
0	0	0	0	0	1.42	0	0	0	0	0	0	0	0	0	0	0	0	7.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42	0	0	0	0	0.267	0	0	0	0	1	1	17	non-spam	6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	non-spam	35
0	0	1.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21	0	0	0	0	0.371	0	0	0	0	1.967	13	61	non-spam	68
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.42	0	0	0	0	0	0	0	0	0	1.125	2	9	non-spam	44
0	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.47	0	1.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154	0	0.773	0	0	1	1	17	non-spam	18
0	0	0.21	0	0	0.21	0	0	0	0	0	0	0	0	0	0	0	0	1.95	0	0.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131	0.175	0	0	0	0	1	1	68	non-spam	53
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	non-spam	40
0	0	1.01	0	0	0	0	0	0	0	0	3.03	0	0	0	0	0	0	5.05	0	2.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.187	0	0	1.166	3	21	non-spam	52
0	0	0.81	0	0	0	0	0	0	0	0	3.25	0	0	0	0	0	0	4.06	0	1.62	0	0	0	0.81	0	0	0	0	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81	0	0	0	0	0	0	0.134	0	0	1.366	5	41	non-spam	85
0	0	1.81	0	0	0	0	0	0	0	0	0.9	0.9	0	0	0	0	0	4.54	0	2.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.164	0	0	1.391	8	32	non-spam	18
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.71	0	1.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.85	0	0	0	0	0	0	0	0	0	2.125	5	17	non-spam	26
1.39	0	2.09	0	0	0	0	0	0	0	0	6.29	0	0	0	0.69	0	0	4.19	0.69	0.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.69	0	0	0	0	0	0	0	0	0	0	0	0	0.254	0	0	2	13	64	non-spam	5
0.97	0	0	0	0.48	0	0	0	0	0	0	0	0	0	0	0.48	0	0	2.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48	0	0	0.48	0.97	0	0	0	0.15	0	0	0	0.075	3.367	21	165	non-spam	73
0.15	0	0.63	0	0.07	0.11	0	0	0	0.03	0	0.07	0.37	0	0	0	0.03	0.03	1.16	0	0.22	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0.03	0	0	0.22	0.03	0	0	0.014	0.05	0	0.014	0	0	1.111	7	389	non-spam	39
0	0	0	0	0	0	0	0	0	0	0	3.03	0	0	0	0	0	0	3.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.473	0	0	1.687	5	27	non-spam	69
