left daughter	right daughter	split var	split point	status	prediction	nodeid	treeid
0	0	NA	0	-1	0	59	88
98	99	avg.disc.length4	127	1	NA	60	88
0	0	NA	0	-1	1	61	88
100	101	avg.disc.length7	10.875	1	NA	62	88
102	103	avg.auths.per.disc2	2.5	1	NA	63	88
104	105	avg.auths.per.disc4	2.75	1	NA	64	88
0	0	NA	0	-1	0	65	88
106	107	number.total.disc0	1.5	1	NA	66	88
108	109	num.new.disc5	3.5	1	NA	67	88
0	0	NA	0	-1	0	68	88
110	111	num.new.disc0	0.5	1	NA	69	88
0	0	NA	0	-1	0	70	88
112	113	attention.level.author4	0.0011215	1	NA	71	88
114	115	num.displays4	18142	1	NA	72	88
0	0	NA	0	-1	1	73	88
0	0	NA	0	-1	0	74	88
0	0	NA	0	-1	1	75	88
0	0	NA	0	-1	1	76	88
0	0	NA	0	-1	1	77	88
116	117	num.displays2	1106	1	NA	78	88
118	119	num.displays2	967.5	1	NA	79	88
120	121	atomic.containers1	35	1	NA	80	88
122	123	num.displays0	6571	1	NA	81	88
0	0	NA	0	-1	0	82	88
124	125	num.displays2	1384.5	1	NA	83	88
0	0	NA	0	-1	1	84	88
126	127	num.authors.topic3	3.5	1	NA	85	88
0	0	NA	0	-1	1	86	88
0	0	NA	0	-1	0	87	88
0	0	NA	0	-1	0	88	88
128	129	atomic.containers1	48.5	1	NA	89	88
0	0	NA	0	-1	1	90	88
130	131	auth.increase6	45	1	NA	91	88
132	133	atomic.containers6	8.5	1	NA	92	88
134	135	num.displays7	978.5	1	NA	93	88
136	137	auth.increase0	0.5	1	NA	94	88
138	139	num.displays4	565.5	1	NA	95	88
140	141	num.authors.topic7	3.5	1	NA	96	88
142	143	num.authors.topic3	2.5	1	NA	97	88
144	145	contribution.sparseness4	0.034466	1	NA	98	88
0	0	NA	0	-1	1	99	88
146	147	number.total.disc6	0.5	1	NA	100	88
148	149	avg.disc.length4	19.75	1	NA	101	88
0	0	NA	0	-1	0	102	88
150	151	burstiness4	0.625	1	NA	103	88
152	153	num.new.disc7	1.5	1	NA	104	88
0	0	NA	0	-1	0	105	88
0	0	NA	0	-1	0	106	88
0	0	NA	0	-1	1	107	88
154	155	number.total.disc7	7	1	NA	108	88
0	0	NA	0	-1	1	109	88
156	157	attention.level.author2	0.0056295	1	NA	110	88
158	159	attention.level.contrib1	0.0007265	1	NA	111	88
0	0	NA	0	-1	1	112	88
0	0	NA	0	-1	1	113	88
160	161	avg.disc.length7	23.416667	1	NA	114	88
0	0	NA	0	-1	0	115	88
162	163	num.authors.topic7	23	1	NA	116	88
0	0	NA	0	-1	1	117	88
0	0	NA	0	-1	0	118	88
0	0	NA	0	-1	1	119	88
0	0	NA	0	-1	1	120	88
0	0	NA	0	-1	0	121	88
164	165	attention.level.author6	0.0031645	1	NA	122	88
0	0	NA	0	-1	1	123	88
0	0	NA	0	-1	0	124	88
166	167	atomic.containers5	28	1	NA	125	88
0	0	NA	0	-1	1	126	88
0	0	NA	0	-1	0	127	88
168	169	avg.disc.length2	73.7555585	1	NA	128	88
170	171	attention.level.contrib6	0.024428	1	NA	129	88
172	173	contribution.sparseness4	0.073801	1	NA	130	88
174	175	attention.level.author5	0.0432585	1	NA	131	88
176	177	attention.level.contrib7	6.75e-05	1	NA	132	88
178	179	atomic.containers6	9.5	1	NA	133	88
0	0	NA	0	-1	0	134	88
0	0	NA	0	-1	0	135	88
0	0	NA	0	-1	0	136	88
180	181	auth.increase0	2.5	1	NA	137	88
0	0	NA	0	-1	0	138	88
0	0	NA	0	-1	1	139	88
0	0	NA	0	-1	0	140	88
182	183	num.displays0	360.5	1	NA	141	88
184	185	avg.auths.per.disc7	4.25	1	NA	142	88
0	0	NA	0	-1	0	143	88
186	187	avg.auths.per.disc7	1	1	NA	144	88
0	0	NA	0	-1	1	145	88
0	0	NA	0	-1	0	146	88
0	0	NA	0	-1	1	147	88
188	189	avg.disc.length6	45.25	1	NA	148	88
0	0	NA	0	-1	0	149	88
0	0	NA	0	-1	0	150	88
0	0	NA	0	-1	1	151	88
190	191	number.total.disc6	2.5	1	NA	152	88
0	0	NA	0	-1	1	153	88
192	193	attention.level.contrib6	0.007023	1	NA	154	88
0	0	NA	0	-1	0	155	88
194	195	burstiness3	0.5857145	1	NA	156	88
0	0	NA	0	-1	0	157	88
196	197	attention.level.contrib0	0.0020975	1	NA	158	88
0	0	NA	0	-1	0	159	88
198	199	atomic.containers0	27	1	NA	160	88
0	0	NA	0	-1	1	161	88
0	0	NA	0	-1	0	162	88
0	0	NA	0	-1	1	163	88
0	0	NA	0	-1	1	164	88
0	0	NA	0	-1	1	165	88
0	0	NA	0	-1	1	166	88
0	0	NA	0	-1	1	167	88
0	0	NA	0	-1	1	168	88
0	0	NA	0	-1	1	169	88
0	0	NA	0	-1	1	170	88
0	0	NA	0	-1	0	171	88
0	0	NA	0	-1	1	172	88
0	0	NA	0	-1	0	173	88
0	0	NA	0	-1	0	174	88
0	0	NA	0	-1	1	175	88
0	0	NA	0	-1	0	176	88
0	0	NA	0	-1	0	177	88
0	0	NA	0	-1	0	178	88
0	0	NA	0	-1	0	179	88
0	0	NA	0	-1	0	180	88
0	0	NA	0	-1	0	181	88
0	0	NA	0	-1	0	182	88
0	0	NA	0	-1	0	183	88
0	0	NA	0	-1	0	184	88
0	0	NA	0	-1	0	185	88
0	0	NA	0	-1	0	186	88
0	0	NA	0	-1	0	187	88
0	0	NA	0	-1	1	188	88
0	0	NA	0	-1	0	189	88
0	0	NA	0	-1	0	190	88
0	0	NA	0	-1	0	191	88
0	0	NA	0	-1	0	192	88
0	0	NA	0	-1	0	193	88
0	0	NA	0	-1	1	194	88
0	0	NA	0	-1	0	195	88
0	0	NA	0	-1	0	196	88
0	0	NA	0	-1	1	197	88
0	0	NA	0	-1	1	198	88
0	0	NA	0	-1	1	199	88
2	3	attention.level.author2	0.0020435	1	NA	1	89
4	5	attention.level.contrib0	0.0001215	1	NA	2	89
6	7	num.displays6	2538.5	1	NA	3	89
8	9	attention.level.author4	0.000759	1	NA	4	89
10	11	num.displays4	1747.5	1	NA	5	89
12	13	num.authors.topic0	0.5	1	NA	6	89
14	15	attention.level.author7	0.007906	1	NA	7	89
16	17	num.new.disc7	2.5	1	NA	8	89
18	19	num.displays4	2262	1	NA	9	89
20	21	num.displays0	1314.5	1	NA	10	89
22	23	num.displays3	1995	1	NA	11	89
24	25	attention.level.author7	0.010219	1	NA	12	89
26	27	avg.auths.per.disc0	6.4166665	1	NA	13	89
28	29	avg.auths.per.disc2	3.154762	1	NA	14	89
30	31	atomic.containers6	0.5	1	NA	15	89
32	33	num.authors.topic1	1.5	1	NA	16	89
0	0	NA	0	-1	0	17	89
34	35	num.displays6	1350	1	NA	18	89
36	37	contribution.sparseness1	0.002584	1	NA	19	89
38	39	contribution.sparseness0	0.0038925	1	NA	20	89
40	41	attention.level.author2	0.000653	1	NA	21	89
42	43	attention.level.author2	0.0007255	1	NA	22	89
44	45	num.displays6	2292.5	1	NA	23	89
46	47	num.displays1	1845.5	1	NA	24	89
0	0	NA	0	-1	1	25	89
48	49	num.new.disc2	5.5	1	NA	26	89
50	51	num.displays0	926	1	NA	27	89
52	53	contribution.sparseness6	0.01342	1	NA	28	89
54	55	num.displays4	24752.5	1	NA	29	89
0	0	NA	0	-1	0	30	89
56	57	avg.auths.per.disc2	3.3964285	1	NA	31	89
58	59	attention.level.author2	0.001457	1	NA	32	89
60	61	num.displays5	1387	1	NA	33	89
62	63	attention.level.contrib4	0.0001215	1	NA	34	89
64	65	avg.disc.length6	104.5	1	NA	35	89
66	67	contribution.sparseness5	0.00144	1	NA	36	89
0	0	NA	0	-1	0	37	89
0	0	NA	0	-1	1	38	89
68	69	num.displays7	1801.5	1	NA	39	89
70	71	num.displays6	2134.5	1	NA	40	89
72	73	contribution.sparseness4	0.001543	1	NA	41	89
74	75	avg.disc.length3	13	1	NA	42	89
0	0	NA	0	-1	0	43	89
0	0	NA	0	-1	0	44	89
76	77	attention.level.author0	0.0008235	1	NA	45	89
78	79	num.new.disc1	1.5	1	NA	46	89
0	0	NA	0	-1	1	47	89
80	81	num.displays7	2383	1	NA	48	89
0	0	NA	0	-1	1	49	89
0	0	NA	0	-1	0	50	89
82	83	avg.auths.per.disc4	12.75	1	NA	51	89
84	85	attention.level.contrib4	0.0001045	1	NA	52	89
0	0	NA	0	-1	0	53	89
86	87	burstiness6	0.8166665	1	NA	54	89
0	0	NA	0	-1	0	55	89
88	89	num.displays3	34006.5	1	NA	56	89
90	91	burstiness0	0.1483515	1	NA	57	89
92	93	atomic.containers7	188.5	1	NA	58	89
0	0	NA	0	-1	0	59	89
94	95	avg.disc.length1	2.5	1	NA	60	89
96	97	num.displays1	3252.5	1	NA	61	89
0	0	NA	0	-1	1	62	89
98	99	avg.disc.length7	6.75	1	NA	63	89
100	101	attention.level.author3	0.0046715	1	NA	64	89
0	0	NA	0	-1	1	65	89
0	0	NA	0	-1	0	66	89
102	103	avg.disc.length3	29.75	1	NA	67	89
104	105	avg.disc.length1	132	1	NA	68	89
0	0	NA	0	-1	0	69	89
106	107	attention.level.contrib0	0.0013835	1	NA	70	89
0	0	NA	0	-1	0	71	89
0	0	NA	0	-1	1	72	89
108	109	atomic.containers0	72	1	NA	73	89
0	0	NA	0	-1	0	74	89
0	0	NA	0	-1	0	75	89
110	111	attention.level.contrib0	0.000988	1	NA	76	89
112	113	atomic.containers2	3.5	1	NA	77	89
114	115	avg.auths.per.disc5	26.5	1	NA	78	89
0	0	NA	0	-1	1	79	89
116	117	contribution.sparseness6	0.1794875	1	NA	80	89
0	0	NA	0	-1	0	81	89
118	119	attention.level.author1	0.00049	1	NA	82	89
0	0	NA	0	-1	0	83	89
0	0	NA	0	-1	0	84	89
120	121	atomic.containers3	59.5	1	NA	85	89
122	123	auth.increase7	7.5	1	NA	86	89
0	0	NA	0	-1	0	87	89
124	125	burstiness5	0.211111	1	NA	88	89
0	0	NA	0	-1	0	89	89
126	127	burstiness2	0.409722	1	NA	90	89
128	129	atomic.containers5	1353	1	NA	91	89
130	131	num.displays7	1859	1	NA	92	89
0	0	NA	0	-1	1	93	89
0	0	NA	0	-1	0	94	89
132	133	num.new.disc1	0.5	1	NA	95	89
134	135	atomic.containers1	3.5	1	NA	96	89
0	0	NA	0	-1	1	97	89
136	137	num.authors.topic7	9.5	1	NA	98	89
0	0	NA	0	-1	0	99	89
138	139	num.displays0	1879.5	1	NA	100	89
0	0	NA	0	-1	1	101	89
0	0	NA	0	-1	1	102	89
0	0	NA	0	-1	1	103	89
140	141	atomic.containers7	117	1	NA	104	89
0	0	NA	0	-1	1	105	89
0	0	NA	0	-1	1	106	89
0	0	NA	0	-1	0	107	89
142	143	num.authors.topic2	5.5	1	NA	108	89
0	0	NA	0	-1	1	109	89
144	145	num.displays0	1402	1	NA	110	89
0	0	NA	0	-1	0	111	89
146	147	num.displays7	3795.5	1	NA	112	89
148	149	attention.level.author7	0.0010975	1	NA	113	89
150	151	num.displays7	1008.5	1	NA	114	89
0	0	NA	0	-1	0	115	89
152	153	number.total.disc7	0.5	1	NA	116	89
0	0	NA	0	-1	1	117	89
0	0	NA	0	-1	0	118	89
154	155	num.authors.topic5	0.5	1	NA	119	89
156	157	number.total.disc1	6.5	1	NA	120	89
0	0	NA	0	-1	1	121	89
158	159	num.displays4	3497	1	NA	122	89
160	161	num.authors.topic5	11.5	1	NA	123	89
0	0	NA	0	-1	0	124	89
162	163	avg.disc.length2	35.7777785	1	NA	125	89
164	165	num.authors.topic0	2.5	1	NA	126	89
0	0	NA	0	-1	1	127	89
166	167	avg.disc.length0	83.5178565	1	NA	128	89
0	0	NA	0	-1	0	129	89
168	169	avg.auths.per.disc7	13.5	1	NA	130	89
170	171	num.displays4	2308.5	1	NA	131	89
172	173	num.authors.topic6	1.5	1	NA	132	89
0	0	NA	0	-1	0	133	89
0	0	NA	0	-1	1	134	89
174	175	num.authors.topic1	8.5	1	NA	135	89
176	177	num.displays3	589	1	NA	136	89
0	0	NA	0	-1	1	137	89
178	179	avg.auths.per.disc5	6.75	1	NA	138	89
0	0	NA	0	-1	1	139	89
180	181	num.displays6	408.5	1	NA	140	89
0	0	NA	0	-1	1	141	89
182	183	contribution.sparseness0	0.030809	1	NA	142	89
0	0	NA	0	-1	1	143	89
0	0	NA	0	-1	0	144	89
184	185	auth.increase5	4	1	NA	145	89
186	187	contribution.sparseness3	0.018506	1	NA	146	89
188	189	atomic.containers6	99	1	NA	147	89
0	0	NA	0	-1	0	148	89
190	191	attention.level.contrib0	0.000773	1	NA	149	89
0	0	NA	0	-1	0	150	89
0	0	NA	0	-1	0	151	89
0	0	NA	0	-1	0	152	89
192	193	num.authors.topic2	19	1	NA	153	89
0	0	NA	0	-1	0	154	89
194	195	attention.level.contrib1	0.004036	1	NA	155	89
196	197	contribution.sparseness2	0.0015195	1	NA	156	89
0	0	NA	0	-1	1	157	89
198	199	contribution.sparseness3	0.0094995	1	NA	158	89
0	0	NA	0	-1	1	159	89
0	0	NA	0	-1	1	160	89
0	0	NA	0	-1	0	161	89
0	0	NA	0	-1	1	162	89
0	0	NA	0	-1	0	163	89
0	0	NA	0	-1	0	164	89
0	0	NA	0	-1	1	165	89
0	0	NA	0	-1	1	166	89
0	0	NA	0	-1	0	167	89
0	0	NA	0	-1	0	168	89
0	0	NA	0	-1	0	169	89
0	0	NA	0	-1	0	170	89
0	0	NA	0	-1	1	171	89
0	0	NA	0	-1	0	172	89
0	0	NA	0	-1	0	173	89
0	0	NA	0	-1	0	174	89
0	0	NA	0	-1	1	175	89
0	0	NA	0	-1	0	176	89
0	0	NA	0	-1	0	177	89
0	0	NA	0	-1	0	178	89
0	0	NA	0	-1	0	179	89
0	0	NA	0	-1	0	180	89
0	0	NA	0	-1	0	181	89
0	0	NA	0	-1	0	182	89
0	0	NA	0	-1	0	183	89
0	0	NA	0	-1	1	184	89
0	0	NA	0	-1	0	185	89
0	0	NA	0	-1	0	186	89
0	0	NA	0	-1	1	187	89
0	0	NA	0	-1	1	188	89
0	0	NA	0	-1	0	189	89
0	0	NA	0	-1	0	190	89
0	0	NA	0	-1	1	191	89
0	0	NA	0	-1	0	192	89
0	0	NA	0	-1	0	193	89
0	0	NA	0	-1	1	194	89
0	0	NA	0	-1	0	195	89
0	0	NA	0	-1	0	196	89
0	0	NA	0	-1	1	197	89
0	0	NA	0	-1	1	198	89
0	0	NA	0	-1	1	199	89
2	3	num.displays1	1843	1	NA	1	90
4	5	num.displays7	1621	1	NA	2	90
6	7	attention.level.contrib1	0.0031335	1	NA	3	90
8	9	avg.auths.per.disc5	4.7083335	1	NA	4	90
10	11	atomic.containers0	44	1	NA	5	90
12	13	attention.level.contrib4	0.0002635	1	NA	6	90
14	15	avg.auths.per.disc5	3.3485575	1	NA	7	90
16	17	num.displays7	1144	1	NA	8	90
18	19	num.displays0	926	1	NA	9	90
20	21	num.displays0	622	1	NA	10	90
0	0	NA	0	-1	0	11	90
22	23	atomic.containers1	4.5	1	NA	12	90
24	25	avg.auths.per.disc1	3.527778	1	NA	13	90
26	27	auth.increase6	4.5	1	NA	14	90
28	29	attention.level.author4	0.0041375	1	NA	15	90
30	31	num.displays0	356.5	1	NA	16	90
32	33	contribution.sparseness0	0.134483	1	NA	17	90
34	35	atomic.containers3	28.5	1	NA	18	90
36	37	auth.increase5	2.5	1	NA	19	90
0	0	NA	0	-1	1	20	90
38	39	num.displays7	2009	1	NA	21	90
40	41	burstiness5	0.375	1	NA	22	90
42	43	burstiness6	0.8333335	1	NA	23	90
44	45	atomic.containers4	3.5	1	NA	24	90
46	47	num.displays4	26235	1	NA	25	90
48	49	avg.disc.length5	7.2083335	1	NA	26	90
50	51	contribution.sparseness6	0.003797	1	NA	27	90
52	53	attention.level.contrib1	0.0033635	1	NA	28	90
54	55	contribution.sparseness6	0.0180385	1	NA	29	90
56	57	atomic.containers4	11.5	1	NA	30	90
58	59	num.displays4	432.5	1	NA	31	90
60	61	num.displays6	792	1	NA	32	90
0	0	NA	0	-1	1	33	90
62	63	attention.level.author1	0.003269	1	NA	34	90
64	65	avg.auths.per.disc2	8.928571	1	NA	35	90
66	67	attention.level.contrib0	0.0081115	1	NA	36	90
68	69	attention.level.contrib4	0.000461	1	NA	37	90
70	71	num.authors.topic7	1.5	1	NA	38	90
72	73	num.displays2	1096	1	NA	39	90
74	75	num.displays7	2239	1	NA	40	90
76	77	contribution.sparseness5	0.0068975	1	NA	41	90
78	79	avg.auths.per.disc5	27.5	1	NA	42	90
0	0	NA	0	-1	0	43	90
0	0	NA	0	-1	1	44	90
80	81	attention.level.author4	0.002477	1	NA	45	90
82	83	num.displays6	3603.5	1	NA	46	90
0	0	NA	0	-1	0	47	90
0	0	NA	0	-1	1	48	90
84	85	burstiness0	0.3541665	1	NA	49	90
0	0	NA	0	-1	0	50	90
86	87	num.new.disc4	6.5	1	NA	51	90
0	0	NA	0	-1	0	52	90
88	89	attention.level.author0	0.003356	1	NA	53	90
90	91	number.total.disc4	4.5	1	NA	54	90
0	0	NA	0	-1	1	55	90
92	93	num.displays1	263	1	NA	56	90
94	95	num.displays1	153.5	1	NA	57	90
96	97	avg.auths.per.disc0	3.5	1	NA	58	90
98	99	attention.level.contrib4	1.55e-05	1	NA	59	90
100	101	attention.level.author7	0.001801	1	NA	60	90
102	103	avg.auths.per.disc4	44.5	1	NA	61	90
104	105	number.total.disc2	8	1	NA	62	90
0	0	NA	0	-1	0	63	90
0	0	NA	0	-1	0	64	90
0	0	NA	0	-1	1	65	90
106	107	atomic.containers7	38.5	1	NA	66	90
0	0	NA	0	-1	1	67	90
0	0	NA	0	-1	1	68	90
0	0	NA	0	-1	0	69	90
108	109	num.displays0	1534	1	NA	70	90
110	111	num.displays4	2539.5	1	NA	71	90
0	0	NA	0	-1	1	72	90
112	113	avg.auths.per.disc7	43.5	1	NA	73	90
0	0	NA	0	-1	0	74	90
114	115	num.authors.topic6	9	1	NA	75	90
0	0	NA	0	-1	0	76	90
0	0	NA	0	-1	1	77	90
116	117	num.displays2	2855	1	NA	78	90
0	0	NA	0	-1	1	79	90
118	119	num.authors.topic3	4.5	1	NA	80	90
120	121	auth.increase0	10.5	1	NA	81	90
122	123	contribution.sparseness2	0.022002	1	NA	82	90
124	125	number.total.disc6	11.5	1	NA	83	90
0	0	NA	0	-1	0	84	90
0	0	NA	0	-1	1	85	90
0	0	NA	0	-1	0	86	90
0	0	NA	0	-1	1	87	90
0	0	NA	0	-1	1	88	90
126	127	attention.level.author0	0.005286	1	NA	89	90
0	0	NA	0	-1	1	90	90
128	129	attention.level.author5	0.00363	1	NA	91	90
0	0	NA	0	-1	0	92	90
130	131	num.authors.topic6	0.5	1	NA	93	90
132	133	number.total.disc7	1.5	1	NA	94	90
0	0	NA	0	-1	0	95	90
134	135	auth.increase2	3.5	1	NA	96	90
0	0	NA	0	-1	0	97	90
136	137	avg.disc.length7	1	1	NA	98	90
0	0	NA	0	-1	0	99	90
0	0	NA	0	-1	0	100	90
0	0	NA	0	-1	1	101	90
138	139	num.new.disc6	5	1	NA	102	90
0	0	NA	0	-1	1	103	90
140	141	num.displays6	1194.5	1	NA	104	90
0	0	NA	0	-1	1	105	90
142	143	num.displays2	729	1	NA	106	90
0	0	NA	0	-1	0	107	90
144	145	num.displays1	1164	1	NA	108	90
0	0	NA	0	-1	0	109	90
146	147	contribution.sparseness1	0.091741	1	NA	110	90
0	0	NA	0	-1	1	111	90
148	149	attention.level.author1	0.0026245	1	NA	112	90
0	0	NA	0	-1	1	113	90
150	151	number.total.disc2	4.5	1	NA	114	90
0	0	NA	0	-1	0	115	90
152	153	atomic.containers4	1.5	1	NA	116	90
154	155	atomic.containers0	1.5	1	NA	117	90
156	157	contribution.sparseness6	0.0020325	1	NA	118	90
158	159	contribution.sparseness0	0.0136075	1	NA	119	90
160	161	avg.auths.per.disc6	3.8660715	1	NA	120	90
0	0	NA	0	-1	0	121	90
162	163	avg.disc.length7	17.75	1	NA	122	90
0	0	NA	0	-1	0	123	90
164	165	atomic.containers0	83	1	NA	124	90
0	0	NA	0	-1	1	125	90
0	0	NA	0	-1	0	126	90
0	0	NA	0	-1	1	127	90
0	0	NA	0	-1	1	128	90
166	167	number.total.disc5	116.5	1	NA	129	90
168	169	num.displays0	251	1	NA	130	90
0	0	NA	0	-1	0	131	90
0	0	NA	0	-1	0	132	90
0	0	NA	0	-1	0	133	90
170	171	num.new.disc2	0.5	1	NA	134	90
0	0	NA	0	-1	0	135	90
172	173	avg.disc.length0	0.5	1	NA	136	90
0	0	NA	0	-1	0	137	90
174	175	attention.level.contrib6	0.0002805	1	NA	138	90
0	0	NA	0	-1	0	139	90
176	177	avg.auths.per.disc0	21.25	1	NA	140	90
0	0	NA	0	-1	0	141	90
0	0	NA	0	-1	0	142	90
0	0	NA	0	-1	0	143	90
0	0	NA	0	-1	1	144	90
178	179	num.authors.topic3	1.5	1	NA	145	90
180	181	attention.level.author2	0.0062315	1	NA	146	90
0	0	NA	0	-1	1	147	90
182	183	attention.level.contrib1	7.3e-05	1	NA	148	90
0	0	NA	0	-1	1	149	90
184	185	number.total.disc5	2.5	1	NA	150	90
0	0	NA	0	-1	0	151	90
186	187	avg.disc.length0	15.5	1	NA	152	90
0	0	NA	0	-1	0	153	90
0	0	NA	0	-1	0	154	90
188	189	burstiness2	0.1666665	1	NA	155	90
0	0	NA	0	-1	0	156	90
190	191	num.displays6	2876	1	NA	157	90
192	193	num.displays0	7647	1	NA	158	90
0	0	NA	0	-1	1	159	90
194	195	contribution.sparseness2	0.003462	1	NA	160	90
196	197	attention.level.contrib7	0.005107	1	NA	161	90
198	199	attention.level.contrib6	9.25e-05	1	NA	162	90
0	0	NA	0	-1	1	163	90
0	0	NA	0	-1	1	164	90
0	0	NA	0	-1	1	165	90
0	0	NA	0	-1	1	166	90
0	0	NA	0	-1	1	167	90
0	0	NA	0	-1	0	168	90
0	0	NA	0	-1	0	169	90
0	0	NA	0	-1	0	170	90
0	0	NA	0	-1	0	171	90
0	0	NA	0	-1	0	172	90
0	0	NA	0	-1	0	173	90
0	0	NA	0	-1	0	174	90
0	0	NA	0	-1	0	175	90
0	0	NA	0	-1	0	176	90
0	0	NA	0	-1	0	177	90
0	0	NA	0	-1	0	178	90
0	0	NA	0	-1	0	179	90
0	0	NA	0	-1	0	180	90
0	0	NA	0	-1	1	181	90
0	0	NA	0	-1	0	182	90
0	0	NA	0	-1	0	183	90
0	0	NA	0	-1	1	184	90
0	0	NA	0	-1	0	185	90
0	0	NA	0	-1	1	186	90
0	0	NA	0	-1	0	187	90
0	0	NA	0	-1	1	188	90
0	0	NA	0	-1	0	189	90
0	0	NA	0	-1	0	190	90
0	0	NA	0	-1	1	191	90
0	0	NA	0	-1	0	192	90
0	0	NA	0	-1	1	193	90
0	0	NA	0	-1	1	194	90
0	0	NA	0	-1	1	195	90
0	0	NA	0	-1	1	196	90
0	0	NA	0	-1	1	197	90
0	0	NA	0	-1	0	198	90
0	0	NA	0	-1	1	199	90
2	3	attention.level.author3	0.002486	1	NA	1	91
4	5	num.displays2	1210	1	NA	2	91
6	7	attention.level.author0	0.002547	1	NA	3	91
8	9	num.displays1	1057	1	NA	4	91
10	11	num.displays0	2084.5	1	NA	5	91
12	13	num.displays2	1346.5	1	NA	6	91
14	15	num.displays2	1681.5	1	NA	7	91
16	17	atomic.containers7	120	1	NA	8	91
18	19	avg.auths.per.disc4	27	1	NA	9	91
20	21	num.displays3	1718.5	1	NA	10	91
22	23	num.displays3	12330.5	1	NA	11	91
24	25	auth.increase7	16.5	1	NA	12	91
26	27	auth.increase0	0.5	1	NA	13	91
28	29	attention.level.contrib3	0.004061	1	NA	14	91
30	31	num.displays6	3920.5	1	NA	15	91
32	33	num.authors.topic0	31.5	1	NA	16	91
0	0	NA	0	-1	0	17	91
34	35	auth.increase5	4	1	NA	18	91
0	0	NA	0	-1	1	19	91
36	37	avg.disc.length2	17.916667	1	NA	20	91
38	39	num.displays4	3000	1	NA	21	91
40	41	atomic.containers6	11.5	1	NA	22	91
0	0	NA	0	-1	0	23	91
42	43	number.total.disc4	3.5	1	NA	24	91
0	0	NA	0	-1	1	25	91
44	45	num.displays7	2812.5	1	NA	26	91
46	47	num.displays1	2508	1	NA	27	91
48	49	num.displays2	517.5	1	NA	28	91
0	0	NA	0	-1	0	29	91
50	51	num.displays4	4555.5	1	NA	30	91
52	53	attention.level.author5	0.011151	1	NA	31	91
54	55	num.displays5	1726	1	NA	32	91
0	0	NA	0	-1	1	33	91
56	57	num.authors.topic1	8.5	1	NA	34	91
0	0	NA	0	-1	1	35	91
58	59	num.displays7	2614	1	NA	36	91
60	61	num.authors.topic4	14.5	1	NA	37	91
62	63	num.authors.topic4	5.5	1	NA	38	91
0	0	NA	0	-1	0	39	91
64	65	num.displays6	3452	1	NA	40	91
66	67	burstiness3	0.4166665	1	NA	41	91
68	69	burstiness4	0.8333335	1	NA	42	91
0	0	NA	0	-1	0	43	91
0	0	NA	0	-1	1	44	91
70	71	avg.auths.per.disc0	13.5	1	NA	45	91
72	73	auth.increase3	2.5	1	NA	46	91
74	75	avg.disc.length5	36.2666665	1	NA	47	91
0	0	NA	0	-1	0	48	91
76	77	attention.level.contrib4	0.0025685	1	NA	49	91
78	79	avg.auths.per.disc2	6.3392855	1	NA	50	91
0	0	NA	0	-1	0	51	91
80	81	atomic.containers2	37.5	1	NA	52	91
82	83	num.displays5	3623.5	1	NA	53	91
84	85	atomic.containers0	0.5	1	NA	54	91
0	0	NA	0	-1	1	55	91
86	87	auth.increase7	4.5	1	NA	56	91
0	0	NA	0	-1	1	57	91
88	89	attention.level.contrib4	0.000588	1	NA	58	91
0	0	NA	0	-1	1	59	91
90	91	num.new.disc1	2.5	1	NA	60	91
0	0	NA	0	-1	1	61	91
92	93	num.displays5	1861.5	1	NA	62	91
0	0	NA	0	-1	0	63	91
94	95	auth.increase6	0.5	1	NA	64	91
96	97	burstiness6	0.8333335	1	NA	65	91
98	99	num.displays7	2358	1	NA	66	91
100	101	avg.disc.length7	35.533335	1	NA	67	91
102	103	num.displays1	1238	1	NA	68	91
0	0	NA	0	-1	0	69	91
0	0	NA	0	-1	1	70	91
0	0	NA	0	-1	0	71	91
0	0	NA	0	-1	1	72	91
104	105	attention.level.contrib1	0.003143	1	NA	73	91
106	107	avg.auths.per.disc0	24.25	1	NA	74	91
108	109	attention.level.contrib5	0.004143	1	NA	75	91
110	111	atomic.containers6	11	1	NA	76	91
0	0	NA	0	-1	1	77	91
112	113	contribution.sparseness0	0.0418895	1	NA	78	91
114	115	contribution.sparseness3	0.009414	1	NA	79	91
116	117	avg.disc.length4	81.083332	1	NA	80	91
118	119	avg.auths.per.disc5	3.263889	1	NA	81	91
0	0	NA	0	-1	0	82	91
120	121	num.displays6	165458.5	1	NA	83	91
122	123	attention.level.author3	0.000841	1	NA	84	91
124	125	num.displays2	1196.5	1	NA	85	91
126	127	num.displays3	963.5	1	NA	86	91
0	0	NA	0	-1	1	87	91
128	129	contribution.sparseness7	0.0070715	1	NA	88	91
0	0	NA	0	-1	1	89	91
130	131	num.authors.topic0	2.5	1	NA	90	91
0	0	NA	0	-1	1	91	91
0	0	NA	0	-1	0	92	91
132	133	num.displays0	2026.5	1	NA	93	91
134	135	contribution.sparseness7	0.001338	1	NA	94	91
136	137	avg.auths.per.disc6	1.5625	1	NA	95	91
138	139	attention.level.author1	0.0056015	1	NA	96	91
0	0	NA	0	-1	1	97	91
0	0	NA	0	-1	0	98	91
140	141	burstiness7	0.732143	1	NA	99	91
142	143	atomic.containers6	71.5	1	NA	100	91
0	0	NA	0	-1	1	101	91
0	0	NA	0	-1	0	102	91
0	0	NA	0	-1	0	103	91
